"","Package","Version","Depends","Suggests","License","MD5sum","NeedsCompilation","Title","Description","biocViews","Author","Maintainer","git_url","git_branch","git_last_commit","git_last_commit_date","Date.Publication","source.ver","win.binary.ver","mac.binary.ver","vignettes","vignetteTitles","hasREADME","hasNEWS","hasINSTALL","hasLICENSE","Rfiles","dependencyCount","Imports","Enhances","dependsOnMe","suggestsMe","VignetteBuilder","URL","SystemRequirements","BugReports","importsMe","Archs","LinkingTo","Video","linksToMe","PackageStatus","License_restricts_use","OS_type","organism","License_is_FOSS"
"2094","vtpnet","0.36.0","c(""R (>= 3.0.0)"", ""graph"", ""GenomicRanges"", ""gwascat"", ""doParallel"", ""foreach"")","c(""MotifDb"", ""VariantAnnotation"", ""Rgraphviz"")","Artistic-2.0","03f978e252562dc8e827f324e7748493","no","variant-transcription factor-phenotype networks","variant-transcription factor-phenotype networks, inspired
by Maurano et al., Science (2012), PMID 22955828","c(""Software"", ""WorkflowStep"", ""Visualization"", ""Network"")","VJ Carey","VJ Carey <stvjc@channing.harvard.edu>","https://git.bioconductor.org/packages/vtpnet","RELEASE_3_15","a5c78f7","2022-04-26","2022-04-26","src/contrib/vtpnet_0.36.0.tar.gz","bin/windows/contrib/4.2/vtpnet_0.36.0.zip","bin/macosx/contrib/4.2/vtpnet_0.36.0.tgz","vignettes/vtpnet/inst/doc/vtpnet.pdf","vtpnet: variant-transcription factor-network tools","FALSE","FALSE","FALSE","FALSE","vignettes/vtpnet/inst/doc/vtpnet.R","134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2095","vulcan","1.18.0","c(""R (>= 4.0)"", ""ChIPpeakAnno"", ""TxDb.Hsapiens.UCSC.hg19.knownGene"", ""zoo"", ""GenomicRanges"", ""S4Vectors"", ""viper"", ""DiffBind"", ""locfit"")","vulcandata","LGPL-3","563d31842ea8bcbcee4eeab92e0d79e9","no","VirtUaL ChIP-Seq data Analysis using Networks","Vulcan (VirtUaL ChIP-Seq Analysis through Networks) is a
package that interrogates gene regulatory networks to infer
cofactors significantly enriched in a differential binding
signature coming from ChIP-Seq data. In order to do so, our
package combines strategies from different BioConductor
packages: DESeq for data normalization, ChIPpeakAnno and
DiffBind for annotation and definition of ChIP-Seq genomic
peaks, csaw to define optimal peak width and viper for applying
a regulatory network over a differential binding signature.","c(""Software"", ""ResearchField"", ""BiologicalQuestion"", ""AssayDomain"", ""Technology"", ""Sequencing"", ""SystemsBiology"", ""NetworkEnrichment"", ""GeneExpression"", ""ChIPSeq"")","c(""Federico M. Giorgi"", ""Andrew N. Holding"", ""Florian Markowetz"")","Federico M. Giorgi <federico.giorgi@gmail.com>","https://git.bioconductor.org/packages/vulcan","RELEASE_3_15","554d536","2022-04-26","2022-04-26","src/contrib/vulcan_1.18.0.tar.gz","bin/windows/contrib/4.2/vulcan_1.18.0.zip","bin/macosx/contrib/4.2/vulcan_1.18.0.tgz","vignettes/vulcan/inst/doc/vulcan.pdf","Vulcan: VirtUaL ChIP-Seq Analysis through Networks","FALSE","TRUE","FALSE","FALSE","vignettes/vulcan/inst/doc/vulcan.R","180","c(""wordcloud"", ""csaw"", ""gplots"", ""stats"", ""utils"", ""caTools"", ""graphics"", ""DESeq2"", ""Biobase"")",NA,NA,NA,NA,NA,NA,NA,NA,"x64",NA,NA,NA,NA,NA,NA,NA,NA
"2096","waddR","1.10.0","R (>= 3.6.0)","c(""knitr"", ""devtools"", ""testthat"", ""roxygen2"", ""rprojroot"", ""rmarkdown"", ""scater"")","MIT + file LICENSE","58a42852515dbff7c7c74da714d067da","yes","Statistical tests for detecting differential distributions based
on the 2-Wasserstein distance","The package offers statistical tests based on the
2-Wasserstein distance for detecting and characterizing
differences between two distributions given in the form of
samples. Functions for calculating the 2-Wasserstein distance
and testing for differential distributions are provided, as
well as a specifically tailored test for differential
expression in single-cell RNA sequencing data.","c(""Software"", ""Technology"", ""BiologicalQuestion"", ""StatisticalMethod"", ""SingleCell"", ""DifferentialExpression"")","c(""Roman Schefzik"", ""Julian Flesch"")","Julian Flesch <julianflesch@gmail.com>","https://git.bioconductor.org/packages/waddR","RELEASE_3_15","bdeb879","2022-04-26","2022-04-26","src/contrib/waddR_1.10.0.tar.gz",NA,"bin/macosx/contrib/4.2/waddR_1.10.0.tgz","c(""vignettes/waddR/inst/doc/waddR.html"", ""vignettes/waddR/inst/doc/wasserstein_metric.html"", ""vignettes/waddR/inst/doc/wasserstein_singlecell.html"", ""vignettes/waddR/inst/doc/wasserstein_test.html"")","c(""waddR"", ""wasserstein_metric"", ""wasserstein_singlecell"", ""wasserstein_test"")","FALSE","TRUE","FALSE","TRUE","c(""vignettes/waddR/inst/doc/waddR.R"", ""vignettes/waddR/inst/doc/wasserstein_metric.R"", ""vignettes/waddR/inst/doc/wasserstein_singlecell.R"", ""vignettes/waddR/inst/doc/wasserstein_test.R"")","117","c(""Rcpp (>= 1.0.1)"", ""arm (>= 1.10-1)"", ""eva"", ""BiocFileCache"", ""BiocParallel"", ""SingleCellExperiment"", ""parallel"", ""methods"", ""stats"")",NA,NA,NA,"knitr","https://github.com/goncalves-lab/waddR.git",NA,"https://github.com/goncalves-lab/waddR/issues",NA,NA,"c(""Rcpp"", ""RcppArmadillo"", """")",NA,NA,NA,NA,NA,NA,NA
"2097","wateRmelon","2.2.0","c(""R (>= 3.5.0)"", ""Biobase"", ""limma"", ""methods"", ""matrixStats"", ""methylumi"", ""lumi"", ""ROC"", ""IlluminaHumanMethylation450kanno.ilmn12.hg19"", ""illuminaio"")","c(""RPMM"", ""IlluminaHumanMethylationEPICanno.ilm10b2.hg19"", ""BiocStyle"", ""knitr"", ""rmarkdown"", ""IlluminaHumanMethylationEPICmanifest"", ""irlba"", ""FlowSorted.Blood.EPIC"", ""FlowSorted.Blood.450k"", ""preprocessCore"")","GPL-3","0318f386f9636e5f838f08a69ced2c85","no","Illumina 450 and EPIC methylation array normalization and
metrics","15 flavours of betas and three performance metrics, with
methods for objects produced by methylumi and minfi packages.","c(""Software"", ""AssayDomain"", ""Technology"", ""Microarray"", ""WorkflowStep"", ""DNAMethylation"", ""TwoChannel"", ""Preprocessing"", ""QualityControl"")","c(""Leo C Schalkwyk"", ""Tyler J Gorrie-Stone"", ""Ruth Pidsley"", ""Chloe CY Wong"", ""Nizar Touleimat"", ""Matthieu Defrance"", ""Andrew Teschendorff"", ""Jovana Maksimovic"", ""Louis Y El Khoury"", ""Yucheng Wang"")","Leo C Schalkwyk <lschal@essex.ac.uk>","https://git.bioconductor.org/packages/wateRmelon","RELEASE_3_15","6ec49ef","2022-04-26","2022-04-26","src/contrib/wateRmelon_2.2.0.tar.gz","bin/windows/contrib/4.2/wateRmelon_2.2.0.zip","bin/macosx/contrib/4.2/wateRmelon_2.2.0.tgz","vignettes/wateRmelon/inst/doc/wateRmelon.html","wateRmelon User's Guide","FALSE","TRUE","FALSE","FALSE","vignettes/wateRmelon/inst/doc/wateRmelon.R","169","Biobase","minfi","c(""bigmelon"", ""skewr"")","RnBeads","knitr",NA,NA,NA,"c(""ChAMP"", ""MEAT"")",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2098","wavClusteR","2.30.0","c(""R (>= 3.2)"", ""GenomicRanges (>= 1.31.8)"", ""Rsamtools"")","c(""BiocStyle"", ""knitr"", ""rmarkdown"", ""BSgenome.Hsapiens.UCSC.hg19"")","GPL-2","cf2f82de22f14d7e57ffce07dcec2cf3","no","Sensitive and highly resolved identification of RNA-protein
interaction sites in PAR-CLIP data","The package provides an integrated pipeline for the
analysis of PAR-CLIP data. PAR-CLIP-induced transitions are
first discriminated from sequencing errors, SNPs and additional
non-experimental sources by a non- parametric mixture model.
The protein binding sites (clusters) are then resolved at high
resolution and cluster statistics are estimated using a
rigorous Bayesian framework. Post-processing of the results,
data export for UCSC genome browser visualization and motif
search analysis are provided. In addition, the package allows
to integrate RNA-Seq data to estimate the False Discovery Rate
of cluster detection. Key functions support parallel multicore
computing. Note: while wavClusteR was designed for PAR-CLIP
data analysis, it can be applied to the analysis of other NGS
data obtained from experimental procedures that induce
nucleotide substitutions (e.g. BisSeq).","c(""Software"", ""ResearchField"", ""Technology"", ""Sequencing"", ""StatisticalMethod"", ""ImmunoOncology"", ""RIPSeq"", ""RNASeq"", ""Bayesian"")","c(""Federico Comoglio"", ""Cem Sievers"")","Federico Comoglio <federico.comoglio@gmail.com>","https://git.bioconductor.org/packages/wavClusteR","RELEASE_3_15","d2d52b1","2022-04-26","2022-04-26","src/contrib/wavClusteR_2.30.0.tar.gz","bin/windows/contrib/4.2/wavClusteR_2.30.0.zip","bin/macosx/contrib/4.2/wavClusteR_2.30.0.tgz","vignettes/wavClusteR/inst/doc/wavCluster_vignette.html","wavClusteR: a workflow for PAR-CLIP data analysis","FALSE","TRUE","FALSE","FALSE","vignettes/wavClusteR/inst/doc/wavCluster_vignette.R","145","c(""methods"", ""BiocGenerics"", ""S4Vectors (>= 0.17.25)"", ""IRanges (>=\n2.13.12)"", ""Biostrings (>= 2.47.6)"", ""foreach"", ""GenomicFeatures (>=\n1.31.3)"", ""ggplot2"", ""Hmisc"", ""mclust"", ""rtracklayer (>= 1.39.7)"", ""seqinr"", ""stringr"")","doMC",NA,NA,"knitr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2099","weaver","1.62.0","c(""R (>= 2.5.0)"", ""digest"", ""tools"", ""utils"", ""codetools"")","codetools","GPL-2","65eb87500cc17da29ee71a007f944bae","no","Tools and extensions for processing Sweave documents","This package provides enhancements on the Sweave()
function in the base package.  In particular a facility for
caching code chunk results is included.","c(""Software"", ""Infrastructure"")","Seth Falcon","Seth Falcon <seth@userprimary.net>","https://git.bioconductor.org/packages/weaver","RELEASE_3_15","3a217f8","2022-04-26","2022-04-26","src/contrib/weaver_1.62.0.tar.gz","bin/windows/contrib/4.2/weaver_1.62.0.zip","bin/macosx/contrib/4.2/weaver_1.62.0.tgz","vignettes/weaver/inst/doc/weaver_howTo.pdf","Using weaver to process Sweave documents","FALSE","FALSE","FALSE","FALSE","vignettes/weaver/inst/doc/weaver_howTo.R","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2100","webbioc","1.68.0","c(""R (>= 1.8.0)"", ""Biobase"", ""affy"", ""multtest"", ""annaffy"", ""vsn"", ""gcrma"", ""qvalue"")",NA,"GPL (>= 2)","1071abd8610f54f91c5a0140c659e1c1","no","Bioconductor Web Interface","An integrated web interface for doing microarray analysis
using several of the Bioconductor packages. It is intended to
be deployed as a centralized bioinformatics resource for use by
many users. (Currently only Affymetrix oligonucleotide analysis
is supported.)","c(""Software"", ""Technology"", ""Microarray"", ""BiologicalQuestion"", ""Infrastructure"", ""OneChannel"", ""DifferentialExpression"")","Colin A. Smith","Colin A. Smith <colin@colinsmith.org>","https://git.bioconductor.org/packages/webbioc","RELEASE_3_15","998ce5c","2022-04-26","2022-04-26","src/contrib/webbioc_1.68.0.tar.gz","bin/windows/contrib/4.2/webbioc_1.68.0.zip","bin/macosx/contrib/4.2/webbioc_1.68.0.tgz","c(""vignettes/webbioc/inst/doc/demoscript.pdf"", ""vignettes/webbioc/inst/doc/webbioc.pdf"")","c(""webbioc Demo Script"", ""webbioc Overview"")","FALSE","FALSE","FALSE","FALSE",NA,"86","c(""multtest"", ""qvalue"", ""stats"", ""utils"", ""BiocManager"")",NA,NA,NA,NA,"http://www.bioconductor.org/","Unix, Perl (>= 5.6.0), Netpbm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2101","weitrix","1.8.0","c(""R (>= 3.6)"", ""SummarizedExperiment"")","c(""knitr"", ""rmarkdown"", ""BiocStyle"", ""tidyverse"", ""airway"", ""edgeR"", ""EnsDb.Hsapiens.v86"", ""org.Sc.sgd.db"", ""AnnotationDbi"", ""ComplexHeatmap"", ""patchwork"", ""testthat (>= 2.1.0)"")","LGPL-2.1 | file LICENSE","ebd275899c8d8ab4d45f418a83785b90","no","Tools for matrices with precision weights, test and explore
weighted or sparse data","Data type and tools for working with matrices having
precision weights and missing data. This package provides a
common representation and tools that can be used with many
types of high-throughput data. The meaning of the weights is
compatible with usage in the base R function ""lm"" and the
package ""limma"". Calibrate weights to account for known
predictors of precision. Find rows with excess variability.
Perform differential testing and find rows with the largest
confident differences. Find PCA-like components of variation
even with many missing values, rotated so that individual
components may be meaningfully interpreted. DelayedArray
matrices and BiocParallel are supported.","c(""Software"", ""Infrastructure"", ""StatisticalMethod"", ""AssayDomain"", ""ResearchField"", ""Technology"", ""Sequencing"", ""DataRepresentation"", ""DimensionReduction"", ""GeneExpression"", ""Transcriptomics"", ""RNASeq"", ""SingleCell"", ""Regression"")","Paul Harrison","Paul Harrison <paul.harrison@monash.edu>","https://git.bioconductor.org/packages/weitrix","RELEASE_3_15","42874c9","2022-04-26","2022-04-26","src/contrib/weitrix_1.8.0.tar.gz","bin/windows/contrib/4.2/weitrix_1.8.0.zip","bin/macosx/contrib/4.2/weitrix_1.8.0.tgz","c(""vignettes/weitrix/inst/doc/V1_overview.html"", ""vignettes/weitrix/inst/doc/V2_tail_length.html"", ""vignettes/weitrix/inst/doc/V3_shift.html"", ""vignettes/weitrix/inst/doc/V4_airway.html"", ""vignettes/weitrix/inst/doc/V5_slam_seq.html"")","c(""1. Concepts and practical details"", ""2. poly(A) tail\nlength example"", ""3. Alternative polyadenylation"", ""4. RNA-Seq\nexpression example"", ""5. Proportions data example with SLAM-Seq"")","FALSE","TRUE","FALSE","TRUE","c(""vignettes/weitrix/inst/doc/V2_tail_length.R"", ""vignettes/weitrix/inst/doc/V3_shift.R"", ""vignettes/weitrix/inst/doc/V4_airway.R"", ""vignettes/weitrix/inst/doc/V5_slam_seq.R"")","82","c(""methods"", ""utils"", ""stats"", ""grDevices"", ""assertthat"", ""S4Vectors"", ""DelayedArray"", ""DelayedMatrixStats"", ""BiocParallel"", ""BiocGenerics"", ""limma"", ""topconfects"", ""dplyr"", ""purrr"", ""ggplot2"", ""rlang"", ""scales"", ""reshape2"", ""splines"", ""Ckmeans.1d.dp"", ""glm2"", ""RhpcBLASctl"")",NA,NA,NA,"knitr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2102","widgetTools","1.74.0","c(""R (>= 2.4.0)"", ""methods"", ""utils"", ""tcltk"")","Biobase","LGPL","a3b3a73c4c9766f441d6853bc741b256","no","Creates an interactive tcltk widget","This packages contains tools to support the construction
of tcltk widgets","c(""Software"", ""Infrastructure"")","Jianhua Zhang","Jianhua Zhang <jzhang@jimmy.harvard.edu>","https://git.bioconductor.org/packages/widgetTools","RELEASE_3_15","4f80048","2022-04-26","2022-04-26","src/contrib/widgetTools_1.74.0.tar.gz","bin/windows/contrib/4.2/widgetTools_1.74.0.zip","bin/macosx/contrib/4.2/widgetTools_1.74.0.tgz","vignettes/widgetTools/inst/doc/widgetTools.pdf","widgetTools Introduction","FALSE","FALSE","FALSE","FALSE","vignettes/widgetTools/inst/doc/widgetTools.R","3",NA,NA,"tkWidgets","affy",NA,NA,NA,NA,"c(""OLINgui"", ""SeqFeatR"")",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2103","wiggleplotr","1.20.0","R (>= 3.6)","c(""knitr"", ""rmarkdown"", ""biomaRt"", ""GenomicFeatures"", ""testthat"", ""ensembldb"", ""EnsDb.Hsapiens.v86"", ""org.Hs.eg.db"", ""TxDb.Hsapiens.UCSC.hg38.knownGene"", ""AnnotationDbi"", ""AnnotationFilter"")","Apache License 2.0","3ac0bfde16761afb4e1a68bc78527ead","no","Make read coverage plots from BigWig files","Tools to visualise read coverage from sequencing
experiments together with genomic annotations (genes,
transcripts, peaks). Introns of long transcripts can be
rescaled to a fixed length for better visualisation of exonic
read coverage.","c(""Software"", ""ResearchField"", ""BiologicalQuestion"", ""Technology"", ""Sequencing"", ""WorkflowStep"", ""AssayDomain"", ""ImmunoOncology"", ""Coverage"", ""RNASeq"", ""ChIPSeq"", ""Visualization"", ""GeneExpression"", ""Transcription"", ""AlternativeSplicing"")","Kaur Alasoo","Kaur Alasoo <kaur.alasoo@gmail.com>","https://git.bioconductor.org/packages/wiggleplotr","RELEASE_3_15","71367a0","2022-04-26","2022-04-26","src/contrib/wiggleplotr_1.20.0.tar.gz","bin/windows/contrib/4.2/wiggleplotr_1.20.0.zip","bin/macosx/contrib/4.2/wiggleplotr_1.20.0.tgz","vignettes/wiggleplotr/inst/doc/wiggleplotr.html","Introduction to wiggleplotr","FALSE","TRUE","FALSE","FALSE","vignettes/wiggleplotr/inst/doc/wiggleplotr.R","80","c(""dplyr"", ""ggplot2 (>= 2.2.0)"", ""GenomicRanges"", ""rtracklayer"", ""cowplot"", ""assertthat"", ""purrr"", ""S4Vectors"", ""IRanges"", ""GenomeInfoDb"")",NA,NA,NA,"knitr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2104","wpm","1.6.0","R (>= 4.1.0)","c(""MSnbase"", ""testthat"", ""BiocStyle"", ""knitr"", ""rmarkdown"")","Artistic-2.0","c24cb757d6e479a3428b29929decf5b8","no","Well Plate Maker","The Well-Plate Maker (WPM) is a shiny application deployed
as an R package. Functions for a command-line/script use are
also available. The WPM allows users to generate well plate
maps to carry out their experiments while improving the
handling of batch effects. In particular, it helps controlling
the ""plate effect"" thanks to its ability to randomize samples
over multiple well plates. The algorithm for placing the
samples is inspired by the backtracking algorithm: the samples
are placed at random while respecting specific spatial
constraints.","c(""Software"", ""Infrastructure"", ""ResearchField"", ""Technology"", ""WorkflowStep"", ""GUI"", ""Proteomics"", ""MassSpectrometry"", ""BatchEffect"", ""ExperimentalDesign"")","c(""Helene Borges"", ""Thomas Burger"")","Helene Borges <borges.helene.sophie@gmail.com>","https://git.bioconductor.org/packages/wpm","RELEASE_3_15","993c918","2022-04-26","2022-04-26","src/contrib/wpm_1.6.0.tar.gz","bin/windows/contrib/4.2/wpm_1.6.0.zip","bin/macosx/contrib/4.2/wpm_1.6.0.tgz","vignettes/wpm/inst/doc/wpm_vignette.html","How to use Well Plate Maker","FALSE","TRUE","FALSE","FALSE","vignettes/wpm/inst/doc/wpm_vignette.R","123","c(""utils"", ""methods"", ""cli"", ""Biobase"", ""SummarizedExperiment"", ""config"", ""golem"", ""shiny"", ""DT"", ""ggplot2"", ""dplyr"", ""rlang"", ""stringr"", ""shinydashboard"", ""shinyWidgets"", ""shinycustomloader"", ""RColorBrewer"", ""logging"")",NA,NA,NA,"knitr","https://github.com/HelBor/wpm,
https://bioconductor.org/packages/release/bioc/html/wpm.html",NA,"https://github.com/HelBor/wpm/issues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2105","wppi","1.4.0","R(>= 4.1)","c(""knitr"", ""testthat"", ""rmarkdown"")","MIT + file LICENSE","a57c6ed5228ef3ad653ed153f7c1525a","no","Weighting protein-protein interactions","Protein-protein interaction data is essential for omics
data analysis and modeling. Database knowledge is general, not
specific for cell type, physiological condition or any other
context determining which connections are functional and
contribute to the signaling. Functional annotations such as
Gene Ontology and Human Phenotype Ontology might help to
evaluate the relevance of interactions. This package predicts
functional relevance of protein-protein interactions based on
functional annotations such as Human Protein Ontology and Gene
Ontology, and prioritizes genes based on network topology,
functional scores and a path search algorithm.","c(""Software"", ""StatisticalMethod"", ""WorkflowStep"", ""Visualization"", ""BiologicalQuestion"", ""ResearchField"", ""GraphAndNetwork"", ""Network"", ""Pathways"", ""GeneSignaling"", ""GeneTarget"", ""SystemsBiology"", ""Transcriptomics"", ""Annotation"")","c(""Ana Galhoz"", ""Denes Turei"", ""Michael P. Menden"", ""Albert Krewinkel"")","Ana Galhoz <ana.galhoz@helmholtz-muenchen.de>","https://git.bioconductor.org/packages/wppi","RELEASE_3_15","958873d","2022-04-26","2022-04-26","src/contrib/wppi_1.4.0.tar.gz","bin/windows/contrib/4.2/wppi_1.4.0.zip","bin/macosx/contrib/4.2/wppi_1.4.0.tgz","vignettes/wppi/inst/doc/wppi_workflow.html","WPPI workflow","FALSE","TRUE","FALSE","TRUE","vignettes/wppi/inst/doc/wppi_workflow.R","64","c(""dplyr"", ""igraph"", ""logger"", ""methods"", ""magrittr"", ""Matrix"", ""OmnipathR(>=\n2.99.8)"", ""progress"", ""purrr"", ""rlang"", ""RCurl"", ""stats"", ""tibble"", ""tidyr"")",NA,NA,NA,"knitr","https://github.com/AnaGalhoz37/wppi",NA,"https://github.com/AnaGalhoz37/wppi/issues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2106","Wrench","1.14.0","R (>= 3.5.0)","c(""knitr"", ""rmarkdown"", ""metagenomeSeq"", ""DESeq2"", ""edgeR"")","Artistic-2.0","4bae2946fea5b9fd2b7db8c8d549ff99","no","Wrench normalization for sparse count data","Wrench is a package for normalization sparse genomic count
data, like that arising from 16s metagenomic surveys.","c(""Software"", ""WorkflowStep"", ""Technology"", ""Normalization"", ""Sequencing"")","c(""Senthil Kumar Muthiah"", ""Hector Corrada Bravo"")","Hector Corrada Bravo <hcorrada@gmail.com>","https://git.bioconductor.org/packages/Wrench","RELEASE_3_15","72d3634","2022-04-26","2022-04-26","src/contrib/Wrench_1.14.0.tar.gz","bin/windows/contrib/4.2/Wrench_1.14.0.zip","bin/macosx/contrib/4.2/Wrench_1.14.0.tgz","vignettes/Wrench/inst/doc/vignette.html","Wrench","FALSE","FALSE","FALSE","FALSE","vignettes/Wrench/inst/doc/vignette.R","10","c(""limma"", ""matrixStats"", ""locfit"", ""stats"", ""graphics"")",NA,NA,"PLNmodels","knitr","https://github.com/HCBravoLab/Wrench",NA,"https://github.com/HCBravoLab/Wrench/issues","metagenomeSeq",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2107","xcms","3.18.0","c(""R (>= 4.0.0)"", ""BiocParallel (>= 1.8.0)"", ""MSnbase (>= 2.21.4)"")","c(""BiocStyle"", ""caTools"", ""knitr (>= 1.1.0)"", ""faahKO"", ""msdata (>=\n0.25.1)"", ""ncdf4"", ""testthat"", ""pander"", ""magrittr"", ""rmarkdown"", ""multtest"", ""MALDIquant"", ""pheatmap"", ""Spectra (>= 1.1.17)"", ""MsBackendMgf"", ""progress"", ""signal"")","GPL (>= 2) + file LICENSE","760e6235573fcb9edf3ab2c0a65948cc","yes","LC-MS and GC-MS Data Analysis","Framework for processing and visualization of
chromatographically separated and single-spectra mass spectral
data. Imports from AIA/ANDI NetCDF, mzXML, mzData and mzML
files. Preprocesses data for high-throughput, untargeted
analyte profiling.","c(""Software"", ""ResearchField"", ""Technology"", ""ImmunoOncology"", ""MassSpectrometry"", ""Metabolomics"")","c(""Colin A. Smith"", ""Ralf Tautenhahn"", ""Steffen Neumann"", ""Paul Benton"", ""Christopher Conley"", ""Johannes Rainer"", ""Michael Witting"", ""William Kumler"")","Steffen Neumann <sneumann@ipb-halle.de>","https://git.bioconductor.org/packages/xcms","RELEASE_3_15","f205ce1","2022-04-26","2022-04-26","src/contrib/xcms_3.18.0.tar.gz","bin/windows/contrib/4.2/xcms_3.18.0.zip","bin/macosx/contrib/4.2/xcms_3.18.0.tgz","c(""vignettes/xcms/inst/doc/LC-MS-feature-grouping.html"", ""vignettes/xcms/inst/doc/xcms-direct-injection.html"", ""vignettes/xcms/inst/doc/xcms-lcms-ms.html"", ""vignettes/xcms/inst/doc/xcms.html"")","c(""LC-MS feature grouping"", ""Grouping FTICR-MS data with\nxcms"", ""LC-MS/MS data analysis with xcms"", ""LCMS data preprocessing\nand analysis with xcms"")","FALSE","TRUE","FALSE","TRUE","c(""vignettes/xcms/inst/doc/LC-MS-feature-grouping.R"", ""vignettes/xcms/inst/doc/xcms-direct-injection.R"", ""vignettes/xcms/inst/doc/xcms-lcms-ms.R"", ""vignettes/xcms/inst/doc/xcms.R"")","91","c(""mzR (>= 2.25.3)"", ""methods"", ""Biobase"", ""BiocGenerics"", ""ProtGenerics\n(>= 1.25.1)"", ""lattice"", ""RColorBrewer"", ""plyr"", ""RANN"", ""MassSpecWavelet\n(>= 1.5.2)"", ""S4Vectors"", ""robustbase"", ""IRanges"", ""SummarizedExperiment"", ""MsCoreUtils"", ""MsFeatures"")","c(""Rgraphviz"", ""rgl"", ""XML"")","c(""CAMERA"", ""flagme"", ""IPO"", ""LOBSTAHS"", ""Metab"", ""metaMS"", ""ncGTW"", ""proFIA"", ""faahKO"", ""PtH2O2lipids"")","c(""CluMSID"", ""msPurity"", ""RMassBank"", ""msdata"", ""mtbls2"", ""RforProteomics"", ""CorrectOverloadedPeaks"", ""enviGCMS"", ""isatabr"", ""RAMClustR"")","knitr","https://github.com/sneumann/xcms",NA,"https://github.com/sneumann/xcms/issues/new","c(""CAMERA"", ""cliqueMS"", ""cosmiq"", ""MobilityTransformR"", ""Risa"")",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2108","xcore","1.0.0","R (>= 4.2)","c(""AnnotationHub (>= 3.0.2)"", ""BiocGenerics (>= 0.38.0)"", ""BiocParallel (>= 1.28)"", ""BiocStyle (>= 2.20.2)"", ""data.table (>=\n1.14.0)"", ""devtools (>= 2.4.2)"", ""doParallel (>= 1.0.16)"", ""ExperimentHub (>= 2.2.0)"", ""knitr (>= 1.37)"", ""pheatmap (>=\n1.0.12)"", ""proxy (>= 0.4.26)"", ""ridge (>= 3.0)"", ""rmarkdown (>=\n2.11)"", ""rtracklayer (>= 1.52.0)"", ""testthat (>= 3.0.0)"", ""usethis\n(>= 2.0.1)"", ""xcoredata"")","GPL-2","6b014a454d7c2dcf10b3db805ea2a2b6","no","xcore expression regulators inference","xcore is an R package for transcription factor activity
modeling based on known molecular signatures and user's gene
expression data. Accompanying xcoredata package provides a
collection of molecular signatures, constructed from publicly
available ChiP-seq experiments. xcore use ridge regression to
model changes in expression as a linear combination of
molecular signatures and find their unknown activities.
Obtained, estimates can be further tested for significance to
select molecular signatures with the highest predicted effect
on the observed expression changes.","c(""Software"", ""AssayDomain"", ""BiologicalQuestion"", ""ResearchField"", ""StatisticalMethod"", ""Technology"", ""GeneExpression"", ""GeneRegulation"", ""Epigenetics"", ""Regression"", ""Sequencing"")","c(""Maciej Migdał"", ""Bogumił Kaczkowski"")","Maciej Migdał <mcjmigdal@gmail.com>","https://git.bioconductor.org/packages/xcore","RELEASE_3_15","58c5cee","2022-04-26","2022-04-26","src/contrib/xcore_1.0.0.tar.gz","bin/windows/contrib/4.2/xcore_1.0.0.zip","bin/macosx/contrib/4.2/xcore_1.0.0.tgz","vignettes/xcore/inst/doc/xcore_vignette.html","xcore vignette","FALSE","FALSE","FALSE","FALSE","vignettes/xcore/inst/doc/xcore_vignette.R","57","c(""DelayedArray (>= 0.18.0)"", ""edgeR (>= 3.34.1)"", ""foreach (>=\n1.5.1)"", ""GenomicRanges (>= 1.44.0)"", ""glmnet (>= 4.1.2)"", ""IRanges\n(>= 2.26.0)"", ""iterators (>= 1.0.13)"", ""magrittr (>= 2.0.1)"", ""Matrix\n(>= 1.3.4)"", ""methods (>= 4.1.1)"", ""MultiAssayExperiment (>=\n1.18.0)"", ""stats"", ""S4Vectors (>= 0.30.0)"", ""utils"")",NA,NA,"xcoredata","knitr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
